id|drop_mesh1|icon|durability|weight|material|crystallizable|stackable|family|grade
9769|dropitems.drop_lesser_potion_m00|icon.etc_paper_red_i00|-1|0|8|0|2|0|0
9770|dropitems.drop_lesser_potion_m00|icon.etc_bead_white_i00|-1|0|8|0|2|0|0
9771|dropitems.drop_lesser_potion_m00|icon.etc_bead_silver_i00|-1|0|8|0|2|0|0
9772|dropitems.drop_lesser_potion_m00|icon.etc_paper_black_i00|-1|0|8|0|2|0|0
9773|dropitems.drop_lesser_potion_m00|icon.etc_broken_crystal_red_i00|-1|0|8|0|2|0|0
9774|dropitems.drop_lesser_potion_m00|icon.etc_gem_red_i00|-1|0|8|0|2|0|0
9775|dropitems.drop_lesser_potion_m00|icon.etc_piece_of_paper_white_i00|-1|0|8|0|2|0|0
9776|dropitems.drop_lesser_potion_m00|icon.etc_piece_of_paper_black_i00|-1|0|8|0|2|0|0
9777|dropitems.drop_lesser_potion_m00|icon.etc_jewel_gold_i00|-1|0|8|0|2|0|0
9778|dropitems.drop_lesser_potion_m00|icon.etc_jewel_red_i00|-1|0|8|0|2|0|0
9779|dropitems.drop_lesser_potion_m00|icon.etc_map_piece_yellow_i00|-1|0|8|0|2|0|0
9780|dropitems.drop_lesser_potion_m00|icon.etc_mark_red_i00|-1|0|8|0|2|0|0
9781|dropitems.drop_lesser_potion_m00|icon.etc_spellbook_red_i00|-1|0|8|0|2|0|0
9782|dropitems.drop_lesser_potion_m00|icon.etc_jewel_red_i00|-1|0|8|0|2|0|0
9783|dropitems.drop_lesser_potion_m00|icon.etc_echo_crystal_i02|-1|0|8|0|2|0|0
9784|dropitems.drop_lesser_potion_m00|icon.etc_letter_red_i00|-1|0|8|0|2|0|0
9785|dropitems.drop_lesser_potion_m00|icon.etc_crystal_green_i00|-1|0|8|0|2|0|0
9786|dropitems.drop_lesser_potion_m00|icon.etc_potion_clear_i00|-1|0|8|0|2|0|0
9787|dropitems.drop_lesser_potion_m00|icon.etc_lesser_potion_clear_i00|-1|0|8|0|2|0|0
9788|dropitems.drop_lesser_potion_m00|icon.etc_letter_white_i00|-1|0|8|0|2|0|0
9789|dropitems.drop_lesser_potion_m00|icon.etc_oriharukon_ore_i00|-1|0|8|0|2|0|0
9790|dropitems.drop_lesser_potion_m00|icon.etc_spell_books_white_i00|-1|0|8|0|2|0|0
9791|dropitems.drop_lesser_potion_m00|BranchSys2.icon.etc_sb_transform_i00|-1|0|8|0|2|0|0
9792|dropitems.drop_lesser_potion_m00|icon.etc_paper_blue_i00|-1|0|8|0|2|0|0
9793|dropitems.drop_lesser_potion_m00|icon.etc_paper_red_i00|-1|0|8|0|2|0|0
9794|dropitems.drop_lesser_potion_m00|icon.etc_paper_white_i00|-1|0|8|0|2|0|0
9795|dropitems.drop_lesser_potion_m00|icon.etc_paper_black_i00|-1|0|8|0|2|0|0
9796|dropitems.drop_lesser_potion_m00|icon.etc_claw_i00|-1|0|8|0|2|0|0
9797|dropitems.drop_lesser_potion_m00|icon.etc_plan_i00|-1|0|8|0|2|0|0
9798|dropitems.drop_lesser_potion_m00|icon.etc_plan_i00|-1|0|8|0|2|0|0
9799|dropitems.drop_lesser_potion_m00|icon.etc_mane_i00|-1|0|8|0|2|0|0
9800|dropitems.drop_lesser_potion_m00|icon.etc_paper_black_i00|-1|0|8|0|2|0|0
9801|dropitems.drop_lesser_potion_m00|icon.etc_paper_black_i00|-1|0|8|0|2|0|0
9802|dropitems.drop_lesser_potion_m00|icon.etc_old_key_i03|-1|0|8|0|2|0|0
9803|dropitems.drop_lesser_potion_m00|icon.etc_roll_of_paper_blue_i00|-1|0|8|0|2|0|0
9804|dropitems.drop_lesser_potion_m00|icon.etc_heart_i00|-1|0|8|0|2|0|0
9805|dropitems.drop_lesser_potion_m00|icon.etc_roll_of_paper_black_i00|-1|0|8|0|2|0|0
9806|dropitems.drop_lesser_potion_m00|icon.etc_roll_of_paper_white_i00|-1|0|8|0|2|0|0
9807|dropitems.drop_lesser_potion_m00|icon.etc_mane_i00|-1|0|8|0|2|0|0
9808|dropitems.drop_lesser_potion_m00|icon.etc_fang_gray_i00|-1|0|8|0|2|0|0
9809|dropitems.drop_lesser_potion_m00|icon.etc_fang_gray_i00|-1|0|8|0|2|0|0
9810|dropitems.drop_lesser_potion_m00|icon.etc_fang_ivory_i00|-1|0|8|0|2|0|0
9811|dropitems.drop_lesser_potion_m00|icon.etc_lesser_potion_red_i00|-1|20|18|0|2|0|0
9812|dropitems.drop_lesser_potion_m00|icon.etc_lesser_potion_red_i00|-1|20|18|0|2|0|0
9814|dropitems.drop_raid_a_m00|icon.etc_raid_a_i02|-1|0|18|0|2|0|0
9815|dropitems.drop_raid_b_m00|icon.etc_raid_b_i02|-1|0|18|0|2|0|0
9816|dropitems.drop_raid_c_m00|icon.etc_raid_c_i02|-1|0|18|0|2|0|0
9817|dropitems.drop_raid_d_m00|icon.etc_raid_d_i02|-1|0|18|0|2|0|0
9818|dropitems.drop_raid_e_m00|icon.etc_raid_e_i02|-1|0|18|0|2|0|0
9849|dropitems.drop_lesser_potion_m00|icon.etc_lesser_potion_red_i00|-1|0|18|0|0|0|0
9850|dropitems.drop_sack_m00|icon.etc_letter_white_i00|-1|0|18|0|0|0|0
9851|dropitems.drop_sack_m00|icon.etc_letter_white_i00|-1|0|18|0|0|0|0
9852|dropitems.drop_sack_m00|icon.etc_letter_white_i00|-1|0|18|0|0|0|0
9853|dropitems.drop_sack_m00|icon.etc_letter_white_i00|-1|0|18|0|0|0|0
9881|dropitems.drop_lesser_potion_m00|icon.etc_letter_white_i00|-1|0|8|0|2|0|0
9882|dropitems.drop_jewel_box_m00|icon.etc_summon_wolf_r_01|-1|20|19|0|0|7|0
9897|dropitems.drop_scroll_m00|icon.etc_trans_4f_s_b_01|-1|120|18|0|2|1|0
9898|dropitems.drop_scroll_m00|icon.etc_sp_scroll3_i00|-1|120|18|0|2|1|0
9910|dropitems.drop_test_tube_m00|icon.etc_broken_crystal_red_i00|-1|0|18|0|2|0|0
9911|dropitems.drop_test_tube_m00|icon.etc_broken_crystal_red_i00|-1|0|18|0|2|0|0
9912|dropitems.drop_sack_m00|icon.etc_shoulder_strap_of_knight_i00|-1|0|18|0|2|0|0
9967|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9968|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9969|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9970|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9971|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9972|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9973|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9974|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9975|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9976|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9977|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9978|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9979|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9980|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9981|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9982|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9983|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9984|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9985|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9986|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9987|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9988|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9989|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9990|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
9991|dropitems.drop_jewel_m00|icon.etc_crystal_ball_gold_i00|-1|60|53|0|2|6|0
9992|dropitems.drop_jewel_box_m00|icon.etc_jewel_box_i00|-1|60|53|0|2|6|0
9993|dropitems.drop_jewel_box_m00|icon.etc_jewel_box_i00|-1|60|53|0|2|6|0
9994|dropitems.drop_sack_m00|icon.etc_letter_red_i00|-1|0|8|0|2|0|0
9997|dropitems.drop_sack_m00|icon.etc_fire_potion_i00|-1|10|53|0|2|3|0
9998|dropitems.drop_sack_m00|icon.etc_water_potion_i00|-1|10|53|0|2|3|0
9999|dropitems.drop_sack_m00|icon.etc_earth_potion_i00|-1|10|53|0|2|3|0
10000|dropitems.drop_sack_m00|icon.etc_wind_potion_i00|-1|10|53|0|2|3|0
10001|dropitems.drop_sack_m00|icon.etc_unholy_potion_i00|-1|10|53|0|2|3|0
10002|dropitems.drop_sack_m00|icon.etc_holy_potion_i00|-1|10|53|0|2|3|0
10012|dropitems.drop_sack_m00|icon.etc_claw_i00|-1|20|18|0|2|0|0
10013|dropitems.drop_sack_m00|icon.etc_hs_agit_war_joining_certificate_i00|-1|20|18|0|2|0|0
10014|dropitems.drop_sack_m00|icon.etc_hs_agit_war_joining_certificate_i00|-1|20|18|0|2|0|0
10015|dropitems.drop_jewel_box_m00|icon.etc_key_i00|-1|0|8|0|0|0|0
10016|dropitems.drop_jewel_box_m00|icon.etc_key_i00|-1|10|53|0|2|0|0
10017|dropitems.drop_jewel_box_m00|icon.etc_key_i00|-1|0|8|0|2|0|0
10025|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i00|-1|120|18|0|2|0|0
10026|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i00|-1|120|18|0|2|0|0
10027|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i00|-1|120|18|0|2|0|0
10028|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i00|-1|120|18|0|2|0|0
10029|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i00|-1|120|18|0|2|0|0
10030|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10031|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i00|-1|120|18|0|2|0|0
10032|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i00|-1|120|18|0|2|0|0
10033|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10034|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10035|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10036|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10037|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10038|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10039|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10040|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10041|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10042|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10043|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10044|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10045|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10046|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10047|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10048|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10049|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10050|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10051|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10052|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10053|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10054|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10055|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10056|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i00|-1|120|18|0|2|0|0
10057|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10058|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10059|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10060|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10061|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10062|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10063|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10064|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i03|-1|120|18|0|2|0|0
10065|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10066|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10067|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i03|-1|120|18|0|2|0|0
10068|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i03|-1|120|18|0|2|0|0
10069|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i03|-1|120|18|0|2|0|0
10070|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i00|-1|120|18|0|2|0|0
10071|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10072|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i00|-1|120|18|0|2|0|0
10073|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i00|-1|120|18|0|2|0|0
10074|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10075|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10076|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10077|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10078|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10079|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10080|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10081|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10082|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10083|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10084|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10085|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10086|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10087|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10088|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10089|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10090|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i03|-1|120|18|0|2|0|0
10091|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i03|-1|120|18|0|2|0|0
10092|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10093|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10094|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10095|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10096|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i03|-1|120|18|0|2|0|0
10097|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10098|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10099|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
10100|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
10101|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
10102|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
10103|dropitems.drop_spell_book_m00|icon.etc_spell_books_white_i00|-1|120|18|0|2|0|0
10104|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
10105|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
10106|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
10107|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
10108|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
10109|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
10110|dropitems.drop_spell_book_m00|BranchSys2.Icon.br_spell_books_magic_i01|-1|120|18|0|2|0|0
10111|dropitems.drop_spell_book_m00|BranchSys2.Icon.br_spell_books_magic_i01|-1|120|18|0|2|0|0
10112|dropitems.drop_sack_m00|icon.etc_coda_i08|-1|120|18|0|2|0|0
10113|dropitems.drop_quiver_m00|icon.etc_wooden_bolt_i00|-1|6|13|0|2|0|0
10114|dropitems.drop_piece_of_metal_m00|icon.etc_plate_silver_i00|-1|60|53|0|2|6|0
10115|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
10116|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
10117|LineageWeapons.dynasty_sigil_m00_wp|icon.armor_dynasty_sigil_i01|-1|1370|8|0|0|0|5
10118|LineageWeapons.dynasty_sigil_m00_wp|icon.dynasty_sigil_i00|-1|1390|8|0|0|0|5
10129|dropitems.drop_scroll_m00|icon.etc_scroll_of_return_castle_i00|-1|120|18|0|2|1|0
10130|dropitems.drop_scroll_m00|icon.etc_scroll_of_return_castle_i01|-1|120|18|0|2|1|0
10131|dropitems.drop_scroll_m00|icon.etc_scroll_white_i00|-1|120|18|0|2|1|0
10132|dropitems.drop_scroll_m00|icon.etc_scroll_white_i00|-1|120|18|0|2|1|0
10133|dropitems.drop_scroll_m00|icon.etc_scroll_white_i00|-1|120|18|0|2|1|0
10134|dropitems.drop_scroll_m00|icon.etc_scroll_white_i00|-1|120|18|0|2|1|0
10135|dropitems.drop_scroll_m00|icon.etc_scroll_white_i00|-1|120|18|0|2|1|0
10136|dropitems.drop_scroll_m00|icon.etc_scroll_white_i00|-1|120|18|0|2|1|0
10137|dropitems.drop_scroll_m00|icon.etc_scroll_white_i00|-1|120|18|0|2|1|0
10138|dropitems.drop_scroll_m00|icon.etc_scroll_white_i00|-1|120|18|0|2|1|0
10143|dropitems.drop_scroll_m00|icon.etc_scroll_white_i00|-1|5|53|0|2|1|0
10144|dropitems.drop_scroll_m00|icon.etc_scroll_white_i00|-1|5|53|0|2|1|0
10145|dropitems.drop_scroll_m00|icon.etc_scroll_white_i00|-1|5|53|0|2|1|0
10146|dropitems.drop_scroll_m00|icon.etc_scroll_white_i00|-1|5|53|0|2|1|0
10147|dropitems.drop_scroll_m00|icon.etc_scroll_white_i00|-1|5|53|0|2|1|0
10148|dropitems.drop_scroll_m00|icon.etc_scroll_white_i00|-1|5|53|0|2|1|0
10149|dropitems.drop_scroll_m00|icon.etc_scroll_of_return_i00|-1|5|53|0|2|1|0
10150|dropitems.drop_scroll_m00|icon.etc_scroll_of_resurrection_i00|-1|120|18|0|2|1|0
10151|dropitems.drop_scroll_m00|icon.etc_trans_4f_s_b_01|-1|5|53|0|2|1|0
10152|dropitems.drop_super_hp_potion_m00|icon.etc_super_hp_potion_i00|-1|5|53|0|2|24|0
10153|dropitems.drop_super_mp_potion_m00|icon.etc_super_mp_potion_i00|-1|5|53|0|2|24|0
10154|dropitems.drop_super_cp_potion_m00|icon.etc_super_cp_potion_i00|-1|5|53|0|2|24|0
10155|dropitems.drop_test_tube_m00|icon.etc_lesser_potion_yellow_i00|-1|5|53|0|2|3|0
10156|dropitems.drop_test_tube_m00|icon.etc_lesser_potion_yellow_i00|-1|5|53|0|2|3|0
10157|dropitems.drop_test_tube_m00|icon.etc_lesser_potion_yellow_i00|-1|5|53|0|2|3|0
10159|dropitems.drop_sack_m00|icon.etc_braided_hemp_i00|-1|5|53|0|2|3|0
10160|dropitems.drop_sack_m00|icon.etc_broken_crystal_red_i00|-1|20|23|0|0|1|0
10161|dropitems.drop_sack_m00|icon.etc_broken_crystal_blue_i00|-1|20|23|0|0|1|0
10162|dropitems.drop_sack_m00|icon.etc_broken_crystal_green_i00|-1|20|23|0|0|1|0
10163|dropitems.drop_necklace_m00|icon.etc_prefect_belt_i00|-1|10|19|0|0|7|0
10164|dropitems.drop_sack_m00|icon.etc_letter_white_i00|-1|0|8|0|2|0|0
10165|dropitems.drop_sack_m00|icon.etc_fang_red_i00|-1|0|8|0|2|0|0
10166|dropitems.drop_sack_m00|icon.etc_hot_spring_mineral_i00|-1|25|53|0|2|24|0
10171|dropitems.drop_sack_m00|icon.etc_coda_seed_i00|-1|1|18|0|2|10|0
10172|dropitems.drop_sack_m00|icon.etc_coda_seed_i00|-1|1|18|0|2|10|0
10173|dropitems.drop_sack_m00|icon.etc_coda_seed_i00|-1|1|18|0|2|10|0
10174|dropitems.drop_sack_m00|icon.etc_coda_seed_i00|-1|1|18|0|2|10|0
10178|dropitems.drop_sack_m00|icon.etc_fruit_cocktail_i00|-1|5|53|0|2|3|0
10179|dropitems.drop_sack_m00|icon.etc_fruit_cocktail_i01|-1|5|53|0|2|3|0
10180|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i00|-1|120|18|0|2|0|0
10181|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10182|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10183|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10184|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10185|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10186|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i01|-1|120|18|0|2|0|0
10187|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10188|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10189|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10190|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10191|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10192|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10193|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10194|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10195|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i02|-1|120|18|0|2|0|0
10196|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i03|-1|120|18|0|2|0|0
10197|dropitems.drop_sack_m00|icon.etc_coda_seed_i00|-1|1|18|0|2|11|0
10198|dropitems.drop_sack_m00|icon.etc_coda_seed_i00|-1|1|18|0|2|11|0
10199|dropitems.drop_sack_m00|icon.etc_coda_seed_i00|-1|1|18|0|2|11|0
10200|dropitems.drop_sack_m00|icon.etc_coda_seed_i00|-1|1|18|0|2|11|0
10201|dropitems.drop_sack_m00|icon.etc_coda_seed_i00|-1|1|18|0|2|11|0
10202|dropitems.drop_sack_m00|icon.etc_coda_seed_i00|-1|1|18|0|2|10|0
10203|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
10204|dropitems.drop_spell_book_m00|icon.etc_kamael_skill_book_i00|-1|120|18|0|2|0|0
10205|dropitems.drop_sack_m00|icon.etc_poison_pouch_i00|-1|100|0|0|2|0|0
10206|dropitems.drop_sack_m00|icon.etc_poison_pouch_i00|-1|100|0|0|2|0|0
10213|||-1|0|18|0|2|0|0
10254|dropitems.drop_sack_m00|icon.etc_treasure_sack_1_i00|-1|0|18|0|2|0|0
10255|dropitems.drop_sack_m00|icon.etc_treasure_sack_2_i00|-1|0|18|0|2|0|0
10256|dropitems.drop_sack_m00|icon.etc_treasure_sack_3_i00|-1|0|18|0|2|0|0
10257|dropitems.drop_sack_m00|icon.etc_treasure_sack_4_i00|-1|0|18|0|2|0|0
10258|dropitems.drop_sack_m00|icon.etc_treasure_sack_5_i00|-1|0|18|0|2|0|0
10259|dropitems.drop_sack_m00|icon.etc_treasure_sack_6_i00|-1|0|18|0|2|0|0
10260|dropitems.drop_lesser_potion_m00|icon.etc_fruit_juice_glass_bottle_i00|-1|10|18|0|2|1|0
10261|dropitems.drop_lesser_potion_m00|icon.etc_fruit_juice_glass_bottle_i01|-1|10|18|0|2|1|0
10262|dropitems.drop_lesser_potion_m00|icon.etc_fruit_juice_glass_bottle_i02|-1|10|18|0|2|1|0
10263|dropitems.drop_lesser_potion_m00|icon.etc_fruit_juice_glass_bottle_i03|-1|10|18|0|2|1|0
10264|dropitems.drop_lesser_potion_m00|icon.etc_fruit_juice_glass_bottle_i04|-1|10|18|0|2|1|0
10265|dropitems.drop_lesser_potion_m00|icon.etc_fruit_juice_glass_bottle_i05|-1|10|18|0|2|1|0
10266|dropitems.drop_lesser_potion_m00|icon.etc_fruit_juice_glass_bottle_i06|-1|10|18|0|2|1|0
