id|name|description|rgb[0]|rgb[1]|rgb[2]
27449|a,Demonic Weiss Khan\0|a,Watchman of the Seal\0|9C|E8|A9
27450|a,Demonic Bamonti\0|a,Watchman of the Seal\0|9C|E8|A9
27451|a,Kanilov\0|a,Quest Monster\0|9C|E8|A9
27452|a,Poslof\0|a,Quest Monster\0|9C|E8|A9
27453|a,Sakum\0|a,Quest Monster\0|9C|E8|A9
27454|a,Weiss Ele\0|a,Aeore Healer\0|9C|E8|A9
27456|a,Wisp\0|a,|9C|E8|A9
27457|a,Scarecrow\0|a,Training\0|9C|E8|A9
27458|a,Bat\0|a,|9C|E8|A9
27459|a,Regenerated Kanilov\0|a,|9C|E8|A9
27460|a,Regenerated Poslof\0|a,|9C|E8|A9
27461|a,Sakum's Summoned Pet\0|a,|9C|E8|A9
27462|a,Rakzan\0|a,Sigel Knight\0|9C|E8|A9
27463|a,Krakia Bathus\0|a,Tyrr Warrior\0|9C|E8|A9
27464|a,Bamonti\0|a,Othell Rogue\0|9C|E8|A9
27465|a,Krakia Carcass\0|a,Yul Archer\0|9C|E8|A9
27466|a,Weiss Khan\0|a,Feoh Wizard\0|9C|E8|A9
27467|a,Seknus\0|a,Iss Enchanter\0|9C|E8|A9
27468|a,Krakia Lotus\0|a,Wynn Summoner\0|9C|E8|A9
27469|a,Weiss Ele\0|a,Aeore Healer\0|9C|E8|A9
27470|a,Shilen's Messenger Cabrio\0|a,Quest Monster\0|9C|E8|A9
27471|a,Cabrio Captor\0|a,Quest Monster\0|9C|E8|A9
27472|a,Cabrio Blader\0|a,Quest Monster\0|9C|E8|A9
27473|a,Kernon\0|a,Quest Monster\0|9C|E8|A9
27474|a,Taliadon\0|a,Quest Monster\0|9C|E8|A9
27475|a,Vemsk\0|a,Quest Monster\0|9C|E8|A9
27476|a,Longhorn Golkonda\0|a,Quest Monster\0|9C|E8|A9
27477|a,Death Lord Hallate\0|a,Quest Monster\0|9C|E8|A9
27478|a,Death Mage Krician\0|a,Quest Monster\0|9C|E8|A9
27479|a,Death Fighter Harik\0|a,Quest Monster\0|9C|E8|A9
27480|a,Sehkmeti\0|a,|9C|E8|A9
27481|a,Blood Thirst\0|a,Succubus Lord\0|9C|E8|A9
27482|a,One Who Eats Prophecies\0|a,Quest Monster\0|9C|E8|A9
27483|a,Flame Flower\0|a,|9C|E8|A9
27484|a,|a,|9C|E8|A9
27485|a,|a,|9C|E8|A9
27486|a,Helping Tree\0|a,|9C|E8|A9
27487|a,|a,|9C|E8|A9
27488|a,|a,|9C|E8|A9
27489|a,|a,|9C|E8|A9
27490|a,|a,|9C|E8|A9
27491|a,Corpse of the Chamberlain of Darkness\0|a,|9C|E8|A9
27492|a,Shilen's Messenger\0|a,|9C|E8|A9
27493|a,Grotesque Bug\0|a,|9C|E8|A9
27494|a,Grotesque Giant Bug\0|a,|9C|E8|A9
27495|a,Lindvior's Minion\0|a,|9C|E8|A9
27496|a,Unconscious Dwarf Workman\0|a,|9C|E8|A9
27497|a,Tanta Lizardman Chief Loygen\0|a,Quest Monster\0|9C|E8|A9
27498|a,Sel Mahum Chief Keltron\0|a,Quest Monster\0|9C|E8|A9
27499|a,Daimon the White-eyed\0|a,Quest Monster\0|9C|E8|A9
27500|a,Ketra's Commander Tayr\0|a,Quest Monster\0|9C|E8|A9
27501|a,Ketra's Chief Brakki\0|a,Quest Monster\0|9C|E8|A9
27502|a,Varka's Commander Mos\0|a,Quest Monster\0|9C|E8|A9
27503|a,Varka's Chief Horus\0|a,Quest Monster\0|9C|E8|A9
27504|a,Guardian Giant Akum\0|a,Quest Monster\0|9C|E8|A9
27505|a,Awakening Meccadan\0|a,Quest Monster\0|9C|E8|A9
27506|a,Meccadan's Minion\0|a,Quest Monster\0|9C|E8|A9
27507|a,One-armed Zombie\0|a,Quest Monster\0|9C|E8|A9
27508|a,Swamp of Screams Scout\0|a,Embryo\0|9C|E8|A9
27509|a,Forest of the Dead Scout\0|a,Embryo\0|9C|E8|A9
27510|a,Ceremony Executor\0|a,Embryo\0|9C|E8|A9
27511|a,Ketra Backup Shooter\0|a,Embryo\0|9C|E8|A9
27512|a,Ketra Backup Wizard\0|a,Embryo\0|9C|E8|A9
27513|a,Belos\0|a,Sakum's Clone\0|9C|E8|A9
27514|a,Varka Backup Shooter\0|a,Embryo\0|9C|E8|A9
27515|a,Varka Backup Wizard\0|a,Embryo\0|9C|E8|A9
27516|a,Kampf\0|a,Sakum's Clone\0|9C|E8|A9
27517|a,Armed Assault\0|a,Embryo\0|9C|E8|A9
30001|a,Lector\0|a,Weapon Merchant\0|9C|E8|A9
30002|a,Jackson\0|a,Armor Merchant\0|9C|E8|A9
30003|a,Silvia\0|a,Accessory Merchant\0|9C|E8|A9
30004|a,Katerina\0|a,Grocer\0|9C|E8|A9
30005|a,Wilford\0|a,Warehouse Keeper\0|9C|E8|A9
30006|a,Milia\0|a,Gatekeeper\0|9C|E8|A9
30008|a,Roien\0|a,Grand Master\0|9C|E8|A9
30009|a,Newbie Helper\0|a,|9C|E8|A9
30010|a,Auron\0|a,Master\0|9C|E8|A9
30014|a,Celma\0|a,Master\0|9C|E8|A9
30017|a,Gallint\0|a,Grand Magister\0|9C|E8|A9
30019|a,Newbie Helper\0|a,|9C|E8|A9
30022|a,Zigaunt\0|a,Priest\0|9C|E8|A9
30026|a,Bitz\0|a,Grand Master\0|9C|E8|A9
30027|a,Gwinter\0|a,Master\0|9C|E8|A9
30028|a,Pintage\0|a,Master\0|9C|E8|A9
30029|a,Minia\0|a,Master\0|9C|E8|A9
30030|a,Vivyan\0|a,Priestess\0|9C|E8|A9
30031|a,Biotin\0|a,High Priest\0|9C|E8|A9
30032|a,Yohanes\0|a,Priest\0|9C|E8|A9
30033|a,Baulro\0|a,Magister\0|9C|E8|A9
30034|a,Iris\0|a,Magister\0|9C|E8|A9
30035|a,Harrys\0|a,Magister\0|9C|E8|A9
30036|a,Petron\0|a,Priest\0|9C|E8|A9
30037|a,Levian\0|a,High Priestess\0|9C|E8|A9
30039|a,Gilbert\0|a,Captain\0|9C|E8|A9
30040|a,Leon\0|a,Guard\0|9C|E8|A9
30041|a,Arnold\0|a,Guard\0|9C|E8|A9
30042|a,Abellos\0|a,Guard\0|9C|E8|A9
30043|a,Johnstone\0|a,Guard\0|9C|E8|A9
30044|a,Chiperan\0|a,Guard\0|9C|E8|A9
30045|a,Kenyos\0|a,Guard\0|9C|E8|A9
30046|a,Hanks\0|a,Guard\0|9C|E8|A9
30047|a,Firon\0|a,Wharf Manager\0|9C|E8|A9
30048|a,Darin\0|a,|9C|E8|A9
30049|a,Bonnie\0|a,|9C|E8|A9
30050|a,Elias\0|a,|9C|E8|A9
30051|a,Cristel\0|a,|9C|E8|A9
30054|a,Rant\0|a,Warehouse Keeper\0|9C|E8|A9
30055|a,Rolfe\0|a,Warehouse Keeper\0|9C|E8|A9
30057|a,Amidol\0|a,Warehouse Keeper\0|9C|E8|A9
30058|a,Holvas\0|a,Warehouse Keeper\0|9C|E8|A9
30059|a,Trisha\0|a,Gatekeeper\0|9C|E8|A9
30060|a,Sabrin\0|a,Weapon Merchant\0|9C|E8|A9
30061|a,Casey\0|a,Armor Merchant\0|9C|E8|A9
30062|a,Sonia\0|a,Accessory Merchant\0|9C|E8|A9
30063|a,Lars\0|a,Grocer\0|9C|E8|A9
30064|a,Terry\0|a,Master\0|9C|E8|A9
30065|a,Arnelle\0|a,Master\0|9C|E8|A9
30066|a,Pabris\0|a,Grand Master\0|9C|E8|A9
30067|a,Glyvka\0|a,Priestess\0|9C|E8|A9
30068|a,Shegfield\0|a,Priest\0|9C|E8|A9
30069|a,Rollant\0|a,Magister\0|9C|E8|A9
30070|a,Sylvain\0|a,High Priest\0|9C|E8|A9
30071|a,Lucas\0|a,Captain\0|9C|E8|A9
30072|a,Metty\0|a,Guard\0|9C|E8|A9
30073|a,Jacob\0|a,Guard\0|9C|E8|A9
30074|a,Harlan\0|a,Guard\0|9C|E8|A9
30075|a,Xaber\0|a,Guard\0|9C|E8|A9
30076|a,Liam\0|a,Guard\0|9C|E8|A9
30078|a,Pano\0|a,Grocer\0|9C|E8|A9
30079|a,Barder\0|a,Warehouse Keeper\0|9C|E8|A9
30080|a,Clarissa\0|a,Gatekeeper\0|9C|E8|A9
30081|a,Helvetia\0|a,Grocer\0|9C|E8|A9
30082|a,Denkus\0|a,Accessory Merchant\0|9C|E8|A9
30083|a,Pochi\0|a,Warehouse Keeper\0|9C|E8|A9
30084|a,Graham\0|a,Warrior Weapon Merchant\0|9C|E8|A9
30085|a,Stanford\0|a,Wizard Weapon Merchant\0|9C|E8|A9
30086|a,Taurin\0|a,Warehouse Keeper\0|9C|E8|A9
30087|a,Peta\0|a,Wizard Armor Merchant\0|9C|E8|A9
30088|a,Radia\0|a,Warrior Armor Merchant\0|9C|E8|A9
30090|a,Sandra\0|a,Accessory Merchant\0|9C|E8|A9
30091|a,Ellie\0|a,Accessory Merchant\0|9C|E8|A9
30092|a,Collob\0|a,Warehouse Keeper\0|9C|E8|A9
30093|a,Groot\0|a,Dye Merchant\0|9C|E8|A9
30094|a,Gentler\0|a,Wizard Equipment Merchant\0|9C|E8|A9
30095|a,Randolf\0|a,Warehouse Keeper\0|9C|E8|A9
30097|a,Galladucci\0|a,Weapon Merchant\0|9C|E8|A9
30098|a,Alexandria\0|a,Armor Merchant\0|9C|E8|A9
30103|a,Valkon\0|a,Warehouse Keeper\0|9C|E8|A9
30104|a,Parman\0|a,Warehouse Keeper\0|9C|E8|A9
30105|a,Genwitter\0|a,Master\0|9C|E8|A9
30106|a,Dufner\0|a,Master\0|9C|E8|A9
30107|a,Goldian\0|a,Master\0|9C|E8|A9
30108|a,Macken\0|a,Master\0|9C|E8|A9
30109|a,Hannavalt\0|a,Grand Master\0|9C|E8|A9
30110|a,Iker\0|a,Magister\0|9C|E8|A9
30111|a,Dieter\0|a,Magister\0|9C|E8|A9
30112|a,Maurius\0|a,Magister\0|9C|E8|A9
30113|a,Juris\0|a,Magister\0|9C|E8|A9
30114|a,Roa\0|a,Magister\0|9C|E8|A9
30115|a,Jurek\0|a,Grand Magister\0|9C|E8|A9
30116|a,Dustin\0|a,Priest\0|9C|E8|A9
30117|a,Primos\0|a,Priest\0|9C|E8|A9
30118|a,Pupina\0|a,Priestess\0|9C|E8|A9
30119|a,Isabellin\0|a,Priestess\0|9C|E8|A9
30120|a,Maximilian\0|a,High Priest\0|9C|E8|A9
30121|a,Jeronin\0|a,Captain\0|9C|E8|A9
30122|a,Bane\0|a,Guard\0|9C|E8|A9
30123|a,Vesa\0|a,Guard\0|9C|E8|A9
30124|a,Zerome\0|a,Guard\0|9C|E8|A9
30125|a,Belton\0|a,Guard\0|9C|E8|A9
30126|a,Rath\0|a,Guard\0|9C|E8|A9
30128|a,Atanas\0|a,Guard\0|9C|E8|A9
30129|a,Mitraell\0|a,Brown Elf Chief\0|9C|E8|A9
30130|a,Undrias\0|a,Abyssal Celebrant\0|9C|E8|A9
30131|a,Newbie Helper\0|a,|9C|E8|A9
30132|a,Cecktinon\0|a,Abyssal Celebrant\0|9C|E8|A9
30133|a,Kartia\0|a,Abyssal Celebrant\0|9C|E8|A9
30134|a,Teleport Device\0|a,|9C|E8|A9
30135|a,Iria\0|a,Weapon Merchant\0|9C|E8|A9
30136|a,Payne\0|a,Armor Merchant\0|9C|E8|A9
30137|a,Vollodos\0|a,Grocer\0|9C|E8|A9
30138|a,Minaless\0|a,Accessory Merchant\0|9C|E8|A9
30139|a,Dorankus\0|a,Warehouse Keeper\0|9C|E8|A9
30140|a,Erviante\0|a,Warehouse Keeper\0|9C|E8|A9
30141|a,Talos\0|a,Hierarch\0|9C|E8|A9
30143|a,Trudy\0|a,Master\0|9C|E8|A9
30144|a,Harne\0|a,Magister\0|9C|E8|A9
30145|a,Vlasty\0|a,Magister\0|9C|E8|A9
30146|a,Teleport Device\0|a,|9C|E8|A9
30147|a,Unoren\0|a,Weapon Merchant\0|9C|E8|A9
30148|a,Ariel\0|a,Armor Merchant\0|9C|E8|A9
30149|a,Creamees\0|a,Accessory Merchant\0|9C|E8|A9
30150|a,Herbiel\0|a,Grocer\0|9C|E8|A9
30151|a,Chad\0|a,Warehouse Keeper\0|9C|E8|A9
30152|a,Julia\0|a,Warehouse Keeper\0|9C|E8|A9
30153|a,Markius\0|a,Warehouse Keeper\0|9C|E8|A9
30154|a,Asterios\0|a,Hierarch\0|9C|E8|A9
30155|a,Ellenia\0|a,Grand Master\0|9C|E8|A9
30156|a,Cobendell\0|a,Master\0|9C|E8|A9
30157|a,Greenis\0|a,Magister\0|9C|E8|A9
30158|a,Esrandell\0|a,Grand Magister\0|9C|E8|A9
30162|a,Karin\0|a,Gatekeeper\0|9C|E8|A9
30163|a,Rex\0|a,Weapon Merchant\0|9C|E8|A9
30164|a,Ian\0|a,Armor Merchant\0|9C|E8|A9
30165|a,Ralford\0|a,Accessory Merchant\0|9C|E8|A9
30166|a,Wesley\0|a,Magic Trader\0|9C|E8|A9
30169|a,Marty\0|a,Warehouse Keeper\0|9C|E8|A9
30170|a,Radic\0|a,Warehouse Keeper\0|9C|E8|A9
30171|a,Gaius\0|a,Magister\0|9C|E8|A9
30174|a,Arkenias\0|a,Grand Magister\0|9C|E8|A9
30175|a,Fairen\0|a,Grand Magister\0|9C|E8|A9
30176|a,Valleria\0|a,Grand Magister\0|9C|E8|A9
30177|a,Valentina\0|a,Gatekeeper\0|9C|E8|A9
30178|a,Zenkin\0|a,Armor Merchant\0|9C|E8|A9
30179|a,Raudia\0|a,Weapon Merchant\0|9C|E8|A9
30180|a,Sara\0|a,Grocer\0|9C|E8|A9
30181|a,Galibredo\0|a,Accessory Merchant\0|9C|E8|A9
30182|a,Cliff\0|a,Warehouse Keeper\0|9C|E8|A9
30183|a,Hagger\0|a,Warehouse Keeper\0|9C|E8|A9
30184|a,Rigol\0|a,Master\0|9C|E8|A9
30185|a,Taniac Blackbird\0|a,Master\0|9C|E8|A9
30186|a,Bhan\0|a,Master\0|9C|E8|A9
30187|a,Klaus Blackbird\0|a,Grand Master\0|9C|E8|A9
30188|a,Vadin\0|a,Priest\0|9C|E8|A9
30189|a,Rovia\0|a,Magister\0|9C|E8|A9
30190|a,Phanovia\0|a,Magister\0|9C|E8|A9
30191|a,Hollint\0|a,High Priest\0|9C|E8|A9
30192|a,Darya\0|a,Master\0|9C|E8|A9
30194|a,Gideon\0|a,Magister\0|9C|E8|A9
30195|a,Brecson\0|a,Grand Master\0|9C|E8|A9
30196|a,Mouen\0|a,Captain\0|9C|E8|A9
30197|a,Hector\0|a,Guard\0|9C|E8|A9
30198|a,Jerin\0|a,Guard\0|9C|E8|A9
30199|a,Yates\0|a,Guard\0|9C|E8|A9
30200|a,Stan\0|a,Guard\0|9C|E8|A9
30201|a,Pinaps\0|a,Guard\0|9C|E8|A9
30207|a,Arodin\0|a,Weapon Merchant\0|9C|E8|A9
30208|a,Damion\0|a,Armor Merchant\0|9C|E8|A9
30209|a,Colleen\0|a,Dye Merchant\0|9C|E8|A9
30210|a,Norman\0|a,Warehouse Keeper\0|9C|E8|A9
30216|a,Wheeler\0|a,Sentinel\0|9C|E8|A9
30217|a,Berros\0|a,Sentinel\0|9C|E8|A9
30218|a,Kendell\0|a,Sentinel\0|9C|E8|A9
30219|a,Veltress\0|a,Sentinel\0|9C|E8|A9
30220|a,Starden\0|a,Sentinel\0|9C|E8|A9
30221|a,Rayen\0|a,Sentinel\0|9C|E8|A9
30222|a,Alshupes\0|a,|9C|E8|A9
30223|a,Arujien\0|a,|9C|E8|A9
30224|a,Rayla\0|a,Sentry Knight\0|9C|E8|A9
30230|a,Edroc\0|a,Armor Merchant\0|9C|E8|A9
30231|a,Garette\0|a,Accessory Merchant\0|9C|E8|A9
30232|a,Sorint\0|a,Warehouse Keeper\0|9C|E8|A9
30233|a,Esmeralda\0|a,Gatekeeper\0|9C|E8|A9
30253|a,Simplon\0|a,Armor Merchant\0|9C|E8|A9
30254|a,Harmony\0|a,Grocer\0|9C|E8|A9
30255|a,Haprock\0|a,Warehouse Keeper\0|9C|E8|A9
30256|a,Bella\0|a,Gatekeeper\0|9C|E8|A9
30283|a,Altran\0|a,Blacksmith\0|9C|E8|A9
30284|a,Alberius\0|a,Sentinel Knight\0|9C|E8|A9
30285|a,Gartrandell\0|a,Sentinel\0|9C|E8|A9
30288|a,Rains\0|a,Grand Master\0|9C|E8|A9
30289|a,Raymond\0|a,High Priest\0|9C|E8|A9
30290|a,Xenos\0|a,Grand Master\0|9C|E8|A9
30291|a,Alex\0|a,Captain\0|9C|E8|A9
30293|a,Manuel\0|a,Priest\0|9C|E8|A9
30294|a,Varan\0|a,Accessory Merchant\0|9C|E8|A9
30297|a,Tobias\0|a,Grand Master\0|9C|E8|A9
30298|a,Pinter\0|a,Blacksmith\0|9C|E8|A9
30300|a,Pushkin\0|a,Blacksmith\0|9C|E8|A9
30301|a,Hally\0|a,Grocer\0|9C|E8|A9
30305|a,Vellior\0|a,Hierarch\0|9C|E8|A9
30307|a,Karrod\0|a,Blacksmith\0|9C|E8|A9
30311|a,Sir Collin Windawood\0|a,|9C|E8|A9
30312|a,Rockswell\0|a,Lighthouse Keeper\0|9C|E8|A9
30313|a,Asha\0|a,Trader\0|9C|E8|A9
30314|a,Nestle\0|a,Accessory Merchant\0|9C|E8|A9
30315|a,Poesia\0|a,Grocer\0|9C|E8|A9
30316|a,Raut\0|a,Warehouse Keeper\0|9C|E8|A9
30317|a,Kluto\0|a,Blacksmith\0|9C|E8|A9
30320|a,Richlin\0|a,Gatekeeper\0|9C|E8|A9
30321|a,Sydnia\0|a,Weapon Merchant\0|9C|E8|A9
30322|a,Ballin\0|a,Warehouse Keeper\0|9C|E8|A9
30325|a,Audiberti\0|a,Master\0|9C|E8|A9
30326|a,Leona\0|a,Master\0|9C|E8|A9
30327|a,Sorius\0|a,Master\0|9C|E8|A9
30328|a,Reisa\0|a,Master\0|9C|E8|A9
30329|a,Virgil\0|a,Master\0|9C|E8|A9
30330|a,Sidra\0|a,Magister\0|9C|E8|A9
30331|a,Toma\0|a,Guard\0|9C|E8|A9
30332|a,Bathis\0|a,Captain\0|9C|E8|A9
30333|a,Praga\0|a,Guard\0|9C|E8|A9
30334|a,Babenco\0|a,Guard\0|9C|E8|A9
30335|a,Brynn\0|a,Guard\0|9C|E8|A9
30336|a,Curtis\0|a,Guard\0|9C|E8|A9
30337|a,Moretti\0|a,Guard\0|9C|E8|A9
30338|a,Melville\0|a,Guard\0|9C|E8|A9
30342|a,Varsak\0|a,|9C|E8|A9
30344|a,Rohmer\0|a,Magister\0|9C|E8|A9
30345|a,Ramoniell\0|a,Magister\0|9C|E8|A9
30346|a,Kayleen\0|a,Sentry\0|9C|E8|A9
30347|a,Marion\0|a,Sentry\0|9C|E8|A9
30348|a,Nelsya\0|a,Sentry\0|9C|E8|A9
30349|a,Jenna\0|a,Sentry\0|9C|E8|A9
30350|a,Carlon\0|a,Warehouse Keeper\0|9C|E8|A9
30351|a,Astaron\0|a,|9C|E8|A9
30352|a,Karina\0|a,|9C|E8|A9
30353|a,Jughead\0|a,|9C|E8|A9
30354|a,Jewel\0|a,|9C|E8|A9
30355|a,Roselyn\0|a,Sentry\0|9C|E8|A9
30356|a,Altima\0|a,Sentry\0|9C|E8|A9
30357|a,Kristin\0|a,Sentry\0|9C|E8|A9
30358|a,Thifiell\0|a,Great Hierarch\0|9C|E8|A9
30359|a,Kaitar\0|a,Hierarch\0|9C|E8|A9
30360|a,Harant\0|a,Master\0|9C|E8|A9
30361|a,Rizraell\0|a,|9C|E8|A9
30362|a,Andellia\0|a,|9C|E8|A9
30363|a,Aios\0|a,Blacksmith\0|9C|E8|A9
30368|a,Lilith\0|a,|9C|E8|A9
30369|a,Baenedes\0|a,Master\0|9C|E8|A9
30370|a,Nerupa\0|a,|9C|E8|A9
30371|a,Thalia\0|a,|9C|E8|A9
30373|a,Ramos\0|a,Grand Master\0|9C|E8|A9
30374|a,Rhodiell\0|a,Master\0|9C|E8|A9
30375|a,Adonius\0|a,Priest\0|9C|E8|A9
30376|a,Nell\0|a,Magister\0|9C|E8|A9
30377|a,Talbot\0|a,Magister\0|9C|E8|A9
30378|a,Estella\0|a,Master\0|9C|E8|A9
30379|a,Bezique\0|a,Captain\0|9C|E8|A9
30380|a,Plink\0|a,Guard\0|9C|E8|A9
30381|a,Alvah\0|a,Guard\0|9C|E8|A9
30382|a,Leikan\0|a,Guard\0|9C|E8|A9
30383|a,Scott\0|a,Guard\0|9C|E8|A9
30384|a,Linus\0|a,Guard\0|9C|E8|A9
30385|a,Weisz\0|a,Guard\0|9C|E8|A9
30386|a,Luis\0|a,Guard\0|9C|E8|A9
30387|a,Clancy\0|a,Wharf Manager\0|9C|E8|A9
30391|a,Parina\0|a,|9C|E8|A9
30400|a,Newbie Helper\0|a,|9C|E8|A9
30401|a,Newbie Helper\0|a,|9C|E8|A9
30402|a,Newbie Helper\0|a,|9C|E8|A9
30403|a,Newbie Helper\0|a,|9C|E8|A9
30404|a,Newbie Helper\0|a,|9C|E8|A9
30405|a,Marius\0|a,|9C|E8|A9
30406|a,Matheo\0|a,|9C|E8|A9
30407|a,Mesella\0|a,|9C|E8|A9
30408|a,Lionel\0|a,|9C|E8|A9
30409|a,Earth Snake\0|a,|9C|E8|A9
30410|a,Wasteland Lizardman\0|a,|9C|E8|A9
30411|a,Flame Salamander\0|a,|9C|E8|A9
30412|a,Wind Sylph\0|a,|9C|E8|A9
30413|a,Water Undine\0|a,|9C|E8|A9
30414|a,Rosella\0|a,|9C|E8|A9
30415|a,Charkeren\0|a,|9C|E8|A9
30416|a,Triskel\0|a,|9C|E8|A9
30417|a,Sir Klaus Vasper\0|a,|9C|E8|A9
30418|a,Annika\0|a,|9C|E8|A9
30419|a,Arkenia\0|a,Witch\0|9C|E8|A9
30420|a,Tyra\0|a,|9C|E8|A9
30421|a,Varika\0|a,Witch\0|9C|E8|A9
30422|a,Kalinta\0|a,Abyssal Celebrant\0|9C|E8|A9
30423|a,Northwind\0|a,|9C|E8|A9
30424|a,Allana\0|a,|9C|E8|A9
30425|a,Neti\0|a,|9C|E8|A9
30426|a,Prias\0|a,|9C|E8|A9
30427|a,Siff\0|a,Gatekeeper\0|9C|E8|A9
30428|a,Perrin\0|a,|9C|E8|A9
30429|a,Tiramisa\0|a,Gatekeeper\0|9C|E8|A9
30430|a,Trionell\0|a,Sentinel\0|9C|E8|A9
30431|a,Eriel\0|a,Sentinel\0|9C|E8|A9
30432|a,Irene\0|a,Sentry\0|9C|E8|A9
30433|a,Kathaway\0|a,Sentry\0|9C|E8|A9
30434|a,Samed\0|a,|9C|E8|A9
30435|a,Leopold\0|a,|9C|E8|A9
30436|a,Sarien\0|a,Grocer\0|9C|E8|A9
30437|a,Rolento\0|a,Grocer\0|9C|E8|A9
30452|a,Kurt\0|a,Guard\0|9C|E8|A9
30458|a,Poitan\0|a,Blacksmith\0|9C|E8|A9
30459|a,Wandius\0|a,Master\0|9C|E8|A9
30460|a,Cardien\0|a,Master\0|9C|E8|A9
30461|a,Mirien\0|a,Magister\0|9C|E8|A9
30462|a,Tronix\0|a,Grand Master\0|9C|E8|A9
30463|a,Ixia\0|a,Master\0|9C|E8|A9
30464|a,Clayton\0|a,Magister\0|9C|E8|A9
30465|a,Herven\0|a,Guard\0|9C|E8|A9
30466|a,Bright\0|a,Guard\0|9C|E8|A9
30469|a,Jonas\0|a,|9C|E8|A9
30471|a,Rupio\0|a,Blacksmith\0|9C|E8|A9
30472|a,Rosheria\0|a,Master\0|9C|E8|A9
30473|a,Bandellos\0|a,Priest\0|9C|E8|A9
30474|a,Angus\0|a,Grand Master\0|9C|E8|A9
30475|a,Stapin\0|a,Master\0|9C|E8|A9
30476|a,Kaira\0|a,Magister\0|9C|E8|A9
30477|a,Sir Ortho Lancer\0|a,|9C|E8|A9
30478|a,Reikin\0|a,Guard\0|9C|E8|A9
30483|a,Carsus\0|a,Ivory Tower Wizard\0|9C|E8|A9
30484|a,Janssen\0|a,Ivory Tower Wizard\0|9C|E8|A9
30485|a,Belkadhi\0|a,Ivory Tower Wizard\0|9C|E8|A9
30486|a,Ian\0|a,Ivory Tower Wizard\0|9C|E8|A9
30487|a,Rombel\0|a,Ivory Tower Wizard\0|9C|E8|A9
30497|a,Edmond\0|a,|9C|E8|A9
30498|a,Moke\0|a,Warehouse Chief\0|9C|E8|A9
30499|a,Tapoy\0|a,Head Blacksmith\0|9C|E8|A9
30500|a,Osborn\0|a,High Prefect\0|9C|E8|A9
30501|a,Kasman\0|a,Prefect\0|9C|E8|A9
30502|a,Umos\0|a,Priest\0|9C|E8|A9
30503|a,Rikadio\0|a,Warehouse Chief\0|9C|E8|A9
30504|a,Mendio\0|a,Head Blacksmith\0|9C|E8|A9
30505|a,Drikus\0|a,High Prefect\0|9C|E8|A9
30506|a,Buka\0|a,Prefect\0|9C|E8|A9
30507|a,Racoy\0|a,Priest\0|9C|E8|A9
30508|a,Castor\0|a,High Prefect\0|9C|E8|A9
30509|a,Dowki\0|a,Prefect\0|9C|E8|A9
30510|a,Somak\0|a,Priest\0|9C|E8|A9
30511|a,Gesto\0|a,Warehouse Chief\0|9C|E8|A9
30512|a,Kusto\0|a,Head Blacksmith\0|9C|E8|A9
30513|a,Penatus\0|a,High Prefect\0|9C|E8|A9
30514|a,Vokian\0|a,Prefect\0|9C|E8|A9
30515|a,Manakia\0|a,Priest\0|9C|E8|A9
30516|a,Reep\0|a,Weapon Merchant\0|9C|E8|A9
30517|a,Shari\0|a,Armor Merchant\0|9C|E8|A9
30518|a,Garita\0|a,Accessory Merchant\0|9C|E8|A9
30519|a,Mion\0|a,Grocer\0|9C|E8|A9
30520|a,Reed\0|a,Warehouse Chief\0|9C|E8|A9
30521|a,Murdoc\0|a,Warehouse Keeper\0|9C|E8|A9
30522|a,Airy\0|a,Warehouse Keeper\0|9C|E8|A9
30523|a,Gouph\0|a,Collector\0|9C|E8|A9
30524|a,Pippi\0|a,Collector\0|9C|E8|A9
30525|a,Bronk\0|a,Head Blacksmith\0|9C|E8|A9
30526|a,Brunon\0|a,Blacksmith\0|9C|E8|A9
30527|a,Silvera\0|a,Blacksmith\0|9C|E8|A9
30528|a,Laferon\0|a,Foreman\0|9C|E8|A9
30529|a,Maron\0|a,Miner\0|9C|E8|A9
30530|a,Newbie Helper\0|a,|9C|E8|A9
30531|a,Lockirin\0|a,Iron Gate's\0|9C|E8|A9
30532|a,Spiron\0|a,Golden Wheel's\0|9C|E8|A9
30533|a,Balanki\0|a,Silver Scale's\0|9C|E8|A9
30534|a,Keef\0|a,Bronze Key's\0|9C|E8|A9
30535|a,Filaur\0|a,Gray Pillar's\0|9C|E8|A9
30536|a,Arin\0|a,Black Anvil's\0|9C|E8|A9
30537|a,Daichir\0|a,Head Priest of the Earth\0|9C|E8|A9
30538|a,Zimenf\0|a,Priest of the Earth\0|9C|E8|A9
30539|a,Chichirin\0|a,Priestess of the Earth\0|9C|E8|A9
30540|a,Teleport Device\0|a,|9C|E8|A9
30541|a,Paion\0|a,Protector\0|9C|E8|A9
30542|a,Runant\0|a,Defender\0|9C|E8|A9
30543|a,Ethan\0|a,Defender\0|9C|E8|A9
30544|a,Cromwell\0|a,Defender\0|9C|E8|A9
30545|a,Proton\0|a,Defender\0|9C|E8|A9
30546|a,Dinkey\0|a,Defender\0|9C|E8|A9
30547|a,Tardyon\0|a,Defender\0|9C|E8|A9
30548|a,Nathan\0|a,Defender\0|9C|E8|A9
30549|a,Ghouliff Droopstone\0|a,|9C|E8|A9
30550|a,Gauri Twinklerock\0|a,|9C|E8|A9
30551|a,Tink Wandergold\0|a,|9C|E8|A9
