id|drop_mesh1|icon|durability|weight|material|crystallizable|body_part|handness|random_damage|weapon_type|crystal_type|mp_consume|SS_count|SPS_count|curvature|is_hero
30147|LineageWeapons2.R95_ikeon_m00_wp|icon.weapon_r_dualblunt_i21|-1|1740|51|1|7|13|20|18|9|0|1|1|1000|-1
30148|LineageWeapons2.R_ignicion_m00_wp|icon.weapon_ignicion_i01|-1|1520|8|1|27|12|5|3|9|0|1|1|1000|-1
30149|LineageWeapons2.R_ignicion_m00_wp|icon.weapon_ignicion_i01|-1|1520|8|1|27|12|5|3|9|0|1|1|1000|-1
30150|LineageWeapons2.R_ignicion_m00_wp|icon.weapon_ignicion_i01|-1|1520|8|1|27|12|5|3|9|0|1|1|1000|-1
30151|LineageWeapons2.R95_ninfea_m00_wp|icon.weapon_ninfea_i01|-1|1520|8|1|27|1|10|1|9|0|1|1|1000|-1
30152|LineageWeapons2.R95_ninfea_m00_wp|icon.weapon_ninfea_i01|-1|1520|8|1|27|1|10|1|9|0|1|1|1000|-1
30153|LineageWeapons2.R95_ninfea_m00_wp|icon.weapon_ninfea_i01|-1|1520|8|1|27|1|10|1|9|0|1|1|1000|-1
30154|LineageWeapons2.R95_skia_m00_wp|icon.weapon_skia_i01|-1|1740|8|1|7|2|10|1|9|0|1|1|1000|-1
30155|LineageWeapons2.R95_skia_m00_wp|icon.weapon_skia_i01|-1|1740|8|1|7|2|10|1|9|0|1|1|1000|-1
30156|LineageWeapons2.R95_skia_m00_wp|icon.weapon_skia_i01|-1|1740|8|1|7|2|10|1|9|0|1|1|1000|-1
30157|LineageWeapons2.R95_ikeon_m00_wp|icon.weapon_ikeon_i01|-1|1740|51|1|27|1|20|2|9|0|1|1|1000|-1
30158|LineageWeapons2.R95_ikeon_m00_wp|icon.weapon_ikeon_i01|-1|1740|51|1|27|1|20|2|9|0|1|1|1000|-1
30159|LineageWeapons2.R95_ikeon_m00_wp|icon.weapon_ikeon_i01|-1|1740|51|1|27|1|20|2|9|0|1|1|1000|-1
30160|LineageWeapons2.R95_deodos_m00_wp|icon.weapon_deodos_i01|-1|1550|8|1|7|7|5|5|9|0|1|1|1000|-1
30161|LineageWeapons2.R95_deodos_m00_wp|icon.weapon_deodos_i01|-1|1550|8|1|7|7|5|5|9|0|1|1|1000|-1
30162|LineageWeapons2.R95_deodos_m00_wp|icon.weapon_deodos_i01|-1|1550|8|1|7|7|5|5|9|0|1|1|1000|-1
30163|LineageWeapons2.R95_transgredi_m00_wp|icon.weapon_transgredi_i01|-1|2010|6|1|7|4|10|4|9|0|1|1|1000|-1
30164|LineageWeapons2.R95_transgredi_m00_wp|icon.weapon_transgredi_i01|-1|2010|6|1|7|4|10|4|9|0|1|1|1000|-1
30165|LineageWeapons2.R95_transgredi_m00_wp|icon.weapon_transgredi_i01|-1|2010|6|1|7|4|10|4|9|0|1|1|1000|-1
30166|LineageWeapons2.R95_solenas_m00_wp|icon.weapon_solenas_i01|-1|1520|8|1|7|5|5|6|9|0|1|1|1000|-1
30167|LineageWeapons2.R95_solenas_m00_wp|icon.weapon_solenas_i01|-1|1520|8|1|7|5|5|6|9|0|1|1|1000|-1
30168|LineageWeapons2.R95_solenas_m00_wp|icon.weapon_solenas_i01|-1|1520|8|1|7|5|5|6|9|0|1|1|1000|-1
30169|LineageWeapons2.R90_lapis_m00_wp|icon.weapon_lapis_i01|-1|1580|8|1|7|11|5|17|9|0|1|1|1000|-1
30170|LineageWeapons2.R90_lapis_m00_wp|icon.weapon_lapis_i01|-1|1580|8|1|7|11|5|17|9|0|1|1|1000|-1
30171|LineageWeapons2.R90_lapis_m00_wp|icon.weapon_lapis_i01|-1|1580|8|1|7|11|5|17|9|0|1|1|1000|-1
30172|LineageWeapons2.R95_zihel_m00_wp|icon.weapon_zihel_i01|-1|1520|8|1|27|1|10|1|9|0|1|1|1000|-1
30173|LineageWeapons2.R95_zihel_m00_wp|icon.weapon_zihel_i01|-1|1520|8|1|27|1|10|1|9|0|1|1|1000|-1
30174|LineageWeapons2.R95_zihel_m00_wp|icon.weapon_zihel_i01|-1|1520|8|1|27|1|10|1|9|0|1|1|1000|-1
30175|LineageWeapons2.R95_alacer_m00_wp|icon.weapon_alacer_i01|-1|1080|13|1|27|1|20|2|9|0|1|1|1000|-1
30176|LineageWeapons2.R95_alacer_m00_wp|icon.weapon_alacer_i01|-1|1080|13|1|27|1|20|2|9|0|1|1|1000|-1
30177|LineageWeapons2.R95_alacer_m00_wp|icon.weapon_alacer_i01|-1|1080|13|1|27|1|20|2|9|0|1|1|1000|-1
30178|LineageWeapons2.R95_rupen_m00_wp|icon.weapon_rupe_i01|-1|1080|13|1|7|4|20|2|9|0|1|1|1000|-1
30179|LineageWeapons2.R95_rupen_m00_wp|icon.weapon_rupe_i01|-1|1080|13|1|7|4|20|2|9|0|1|1|1000|-1
30180|LineageWeapons2.R95_rupen_m00_wp|icon.weapon_rupe_i01|-1|1080|13|1|7|4|20|2|9|0|1|1|1000|-1
30181|LineageWeapons2.R95_ninfea_m00_wp|icon.weapon_r_dualsword_i21|-1|1520|8|1|7|3|10|8|9|0|1|1|1000|-1
30182|LineageWeapons2.R95_ninfea_m00_wp|icon.weapon_r_dualsword_i21|-1|1520|8|1|7|3|10|8|9|0|1|1|1000|-1
30183|LineageWeapons2.R95_ninfea_m00_wp|icon.weapon_r_dualsword_i21|-1|1520|8|1|7|3|10|8|9|0|1|1|1000|-1
30184|LineageWeapons2.R_ignicion_m00_wp|icon.weapon_r_dualdagger_i21|-1|2050|8|1|7|10|10|15|9|0|1|1|1000|-1
30185|LineageWeapons2.R_ignicion_m00_wp|icon.weapon_r_dualdagger_i21|-1|2050|8|1|7|10|10|15|9|0|1|1|1000|-1
30186|LineageWeapons2.R_ignicion_m00_wp|icon.weapon_r_dualdagger_i21|-1|2050|8|1|7|10|10|15|9|0|1|1|1000|-1
30187|LineageWeapons2.R95_ikeon_m00_wp|icon.weapon_r_dualblunt_i21|-1|1740|51|1|7|13|20|18|9|0|1|1|1000|-1
30188|LineageWeapons2.R95_ikeon_m00_wp|icon.weapon_r_dualblunt_i21|-1|1740|51|1|7|13|20|18|9|0|1|1|1000|-1
30189|LineageWeapons2.R95_ikeon_m00_wp|icon.weapon_r_dualblunt_i21|-1|1740|51|1|7|13|20|18|9|0|1|1|1000|-1
30190|LineageWeapons2.R95_stanpid_m00_wp|icon.weapon_stanpid_i01|-1|1520|8|1|27|12|5|3|10|0|1|1|1000|-1
30191|LineageWeapons2.R95_stanpid_m00_wp|icon.weapon_stanpid_i01|-1|1520|8|1|27|12|5|3|10|0|1|1|1000|-1
30192|LineageWeapons2.R95_stanpid_m00_wp|icon.weapon_stanpid_i01|-1|1520|8|1|27|12|5|3|10|0|1|1|1000|-1
30193|LineageWeapons2.R97_acris_m00_wp|icon.weapon_plenitas_i01|-1|1520|8|1|27|1|10|1|10|0|1|1|1000|-1
30194|LineageWeapons2.R97_acris_m00_wp|icon.weapon_plenitas_i01|-1|1520|8|1|27|1|10|1|10|0|1|1|1000|-1
30195|LineageWeapons2.R97_acris_m00_wp|icon.weapon_plenitas_i01|-1|1520|8|1|27|1|10|1|10|0|1|1|1000|-1
30196|LineageWeapons2.R95_bauen_m00_wp|icon.weapon_bauen_i01|-1|1740|8|1|7|2|10|1|10|0|1|1|1000|-1
30197|LineageWeapons2.R95_bauen_m00_wp|icon.weapon_bauen_i01|-1|1740|8|1|7|2|10|1|10|0|1|1|1000|-1
30198|LineageWeapons2.R95_bauen_m00_wp|icon.weapon_bauen_i01|-1|1740|8|1|7|2|10|1|10|0|1|1|1000|-1
30199|LineageWeapons2.R95_qutram_m00_wp|icon.weapon_qutram_i01|-1|1740|51|1|27|1|20|2|10|0|1|1|1000|-1
30200|LineageWeapons2.R95_qutram_m00_wp|icon.weapon_qutram_i01|-1|1740|51|1|27|1|20|2|10|0|1|1|1000|-1
30201|LineageWeapons2.R95_qutram_m00_wp|icon.weapon_qutram_i01|-1|1740|51|1|27|1|20|2|10|0|1|1|1000|-1
30202|LineageWeapons2.R97_durga_m00_wp|icon.weapon_durga_i01|-1|1550|8|1|7|7|5|5|10|0|1|1|1000|-1
30203|LineageWeapons2.R97_durga_m00_wp|icon.weapon_durga_i01|-1|1550|8|1|7|7|5|5|10|0|1|1|1000|-1
30204|LineageWeapons2.R97_durga_m00_wp|icon.weapon_durga_i01|-1|1550|8|1|7|7|5|5|10|0|1|1|1000|-1
30205|LineageWeapons2.R95_crabel_m00_wp|icon.weapon_crabel_i01|-1|2010|6|1|7|4|10|4|10|0|1|1|1000|-1
30206|LineageWeapons2.R95_crabel_m00_wp|icon.weapon_crabel_i01|-1|2010|6|1|7|4|10|4|10|0|1|1|1000|-1
30207|LineageWeapons2.R95_crabel_m00_wp|icon.weapon_crabel_i01|-1|2010|6|1|7|4|10|4|10|0|1|1|1000|-1
30208|LineageWeapons2.R95_castron_m00_drop|icon.weapon_castron_i01|-1|1520|8|1|7|5|5|6|10|0|1|1|1000|-1
30209|LineageWeapons2.R95_castron_m00_drop|icon.weapon_castron_i01|-1|1520|8|1|7|5|5|6|10|0|1|1|1000|-1
30210|LineageWeapons2.R95_castron_m00_drop|icon.weapon_castron_i01|-1|1520|8|1|7|5|5|6|10|0|1|1|1000|-1
30211|LineageWeapons2.R95_stilla_m00_wp|icon.weapon_stilla_i01|-1|1580|8|1|7|11|5|17|10|0|1|1|1000|-1
30212|LineageWeapons2.R95_stilla_m00_wp|icon.weapon_stilla_i01|-1|1580|8|1|7|11|5|17|10|0|1|1|1000|-1
30213|LineageWeapons2.R95_stilla_m00_wp|icon.weapon_stilla_i01|-1|1580|8|1|7|11|5|17|10|0|1|1|1000|-1
30214|LineageWeapons2.R95_serapear_m00_wp|icon.weaon_serapear_i01|-1|1520|8|1|27|1|10|1|10|0|1|1|1000|-1
30215|LineageWeapons2.R95_serapear_m00_wp|icon.weaon_serapear_i01|-1|1520|8|1|27|1|10|1|10|0|1|1|1000|-1
30216|LineageWeapons2.R95_serapear_m00_wp|icon.weaon_serapear_i01|-1|1520|8|1|27|1|10|1|10|0|1|1|1000|-1
30217|LineageWeapons2.R90_pilia_m00_wp|icon.weapon_pilia_i01|-1|1080|13|1|27|1|20|2|10|0|1|1|1000|-1
30218|LineageWeapons2.R90_pilia_m00_wp|icon.weapon_pilia_i01|-1|1080|13|1|27|1|20|2|10|0|1|1|1000|-1
30219|LineageWeapons2.R90_pilia_m00_wp|icon.weapon_pilia_i01|-1|1080|13|1|27|1|20|2|10|0|1|1|1000|-1
30220|LineageWeapons2.R95_shaelon_m00_wp|icon.weapon_shaelon_i01|-1|1080|13|1|7|4|20|2|10|0|1|1|1000|-1
30221|LineageWeapons2.R95_shaelon_m00_wp|icon.weapon_shaelon_i01|-1|1080|13|1|7|4|20|2|10|0|1|1|1000|-1
30222|LineageWeapons2.R95_shaelon_m00_wp|icon.weapon_shaelon_i01|-1|1080|13|1|7|4|20|2|10|0|1|1|1000|-1
30223|LineageWeapons2.R97_acris_m00_wp|icon.weapon_r_dualsword_i21|-1|1520|8|1|7|3|10|8|10|0|1|1|1000|-1
30224|LineageWeapons2.R97_acris_m00_wp|icon.weapon_r_dualsword_i21|-1|1520|8|1|7|3|10|8|10|0|1|1|1000|-1
30225|LineageWeapons2.R97_acris_m00_wp|icon.weapon_r_dualsword_i21|-1|1520|8|1|7|3|10|8|10|0|1|1|1000|-1
30226|LineageWeapons2.R95_stanpid_m00_wp|icon.weapon_r_dualdagger_i21|-1|2050|8|1|7|10|10|15|10|0|1|1|1000|-1
30227|LineageWeapons2.R95_stanpid_m00_wp|icon.weapon_r_dualdagger_i21|-1|2050|8|1|7|10|10|15|10|0|1|1|1000|-1
30228|LineageWeapons2.R95_stanpid_m00_wp|icon.weapon_r_dualdagger_i21|-1|2050|8|1|7|10|10|15|10|0|1|1|1000|-1
30229|LineageWeapons2.R95_qutram_m00_wp|icon.weapon_r_dualblunt_i21|-1|1740|51|1|7|13|20|18|10|0|1|1|1000|-1
30230|LineageWeapons2.R95_qutram_m00_wp|icon.weapon_r_dualblunt_i21|-1|1740|51|1|7|13|20|18|10|0|1|1|1000|-1
30231|LineageWeapons2.R95_qutram_m00_wp|icon.weapon_r_dualblunt_i21|-1|1740|51|1|7|13|20|18|10|0|1|1|1000|-1
30232|LineageWeapons2.R95_stanpid_m00_wp|icon.weapon_stanpid_i01|-1|1520|8|1|27|12|5|3|10|0|1|1|1000|-1
30233|LineageWeapons2.R95_stanpid_m00_wp|icon.weapon_stanpid_i01|-1|1520|8|1|27|12|5|3|10|0|1|1|1000|-1
30234|LineageWeapons2.R95_stanpid_m00_wp|icon.weapon_stanpid_i01|-1|1520|8|1|27|12|5|3|10|0|1|1|1000|-1
30235|LineageWeapons2.R97_acris_m00_wp|icon.weapon_plenitas_i01|-1|1520|8|1|27|1|10|1|10|0|1|1|1000|-1
30236|LineageWeapons2.R97_acris_m00_wp|icon.weapon_plenitas_i01|-1|1520|8|1|27|1|10|1|10|0|1|1|1000|-1
30237|LineageWeapons2.R97_acris_m00_wp|icon.weapon_plenitas_i01|-1|1520|8|1|27|1|10|1|10|0|1|1|1000|-1
30238|LineageWeapons2.R95_bauen_m00_wp|icon.weapon_bauen_i01|-1|1740|8|1|7|2|10|1|10|0|1|1|1000|-1
30239|LineageWeapons2.R95_bauen_m00_wp|icon.weapon_bauen_i01|-1|1740|8|1|7|2|10|1|10|0|1|1|1000|-1
30240|LineageWeapons2.R95_bauen_m00_wp|icon.weapon_bauen_i01|-1|1740|8|1|7|2|10|1|10|0|1|1|1000|-1
30241|LineageWeapons2.R95_qutram_m00_wp|icon.weapon_qutram_i01|-1|1740|51|1|27|1|20|2|10|0|1|1|1000|-1
30242|LineageWeapons2.R95_qutram_m00_wp|icon.weapon_qutram_i01|-1|1740|51|1|27|1|20|2|10|0|1|1|1000|-1
30243|LineageWeapons2.R95_qutram_m00_wp|icon.weapon_qutram_i01|-1|1740|51|1|27|1|20|2|10|0|1|1|1000|-1
30244|LineageWeapons2.R97_durga_m00_wp|icon.weapon_durga_i01|-1|1550|8|1|7|7|5|5|10|0|1|1|1000|-1
30245|LineageWeapons2.R97_durga_m00_wp|icon.weapon_durga_i01|-1|1550|8|1|7|7|5|5|10|0|1|1|1000|-1
30246|LineageWeapons2.R97_durga_m00_wp|icon.weapon_durga_i01|-1|1550|8|1|7|7|5|5|10|0|1|1|1000|-1
30247|LineageWeapons2.R95_crabel_m00_wp|icon.weapon_crabel_i01|-1|2010|6|1|7|4|10|4|10|0|1|1|1000|-1
30248|LineageWeapons2.R95_crabel_m00_wp|icon.weapon_crabel_i01|-1|2010|6|1|7|4|10|4|10|0|1|1|1000|-1
30249|LineageWeapons2.R95_crabel_m00_wp|icon.weapon_crabel_i01|-1|2010|6|1|7|4|10|4|10|0|1|1|1000|-1
30250|LineageWeapons2.R95_castron_m00_drop|icon.weapon_castron_i01|-1|1520|8|1|7|5|5|6|10|0|1|1|1000|-1
30251|LineageWeapons2.R95_castron_m00_drop|icon.weapon_castron_i01|-1|1520|8|1|7|5|5|6|10|0|1|1|1000|-1
30252|LineageWeapons2.R95_castron_m00_drop|icon.weapon_castron_i01|-1|1520|8|1|7|5|5|6|10|0|1|1|1000|-1
30253|LineageWeapons2.R95_stilla_m00_wp|icon.weapon_stilla_i01|-1|1580|8|1|7|11|5|17|10|0|1|1|1000|-1
30254|LineageWeapons2.R95_stilla_m00_wp|icon.weapon_stilla_i01|-1|1580|8|1|7|11|5|17|10|0|1|1|1000|-1
30255|LineageWeapons2.R95_stilla_m00_wp|icon.weapon_stilla_i01|-1|1580|8|1|7|11|5|17|10|0|1|1|1000|-1
30256|LineageWeapons2.R95_serapear_m00_wp|icon.weaon_serapear_i01|-1|1520|8|1|27|1|10|1|10|0|1|1|1000|-1
30257|LineageWeapons2.R95_serapear_m00_wp|icon.weaon_serapear_i01|-1|1520|8|1|27|1|10|1|10|0|1|1|1000|-1
30258|LineageWeapons2.R95_serapear_m00_wp|icon.weaon_serapear_i01|-1|1520|8|1|27|1|10|1|10|0|1|1|1000|-1
30259|LineageWeapons2.R90_pilia_m00_wp|icon.weapon_pilia_i01|-1|1080|13|1|27|1|20|2|10|0|1|1|1000|-1
30260|LineageWeapons2.R90_pilia_m00_wp|icon.weapon_pilia_i01|-1|1080|13|1|27|1|20|2|10|0|1|1|1000|-1
30261|LineageWeapons2.R90_pilia_m00_wp|icon.weapon_pilia_i01|-1|1080|13|1|27|1|20|2|10|0|1|1|1000|-1
30262|LineageWeapons2.R95_shaelon_m00_wp|icon.weapon_shaelon_i01|-1|1080|13|1|7|4|20|2|10|0|1|1|1000|-1
30263|LineageWeapons2.R95_shaelon_m00_wp|icon.weapon_shaelon_i01|-1|1080|13|1|7|4|20|2|10|0|1|1|1000|-1
30264|LineageWeapons2.R95_shaelon_m00_wp|icon.weapon_shaelon_i01|-1|1080|13|1|7|4|20|2|10|0|1|1|1000|-1
30265|LineageWeapons2.R97_acris_m00_wp|icon.weapon_r_dualsword_i21|-1|1520|8|1|7|3|10|8|10|0|1|1|1000|-1
30266|LineageWeapons2.R97_acris_m00_wp|icon.weapon_r_dualsword_i21|-1|1520|8|1|7|3|10|8|10|0|1|1|1000|-1
30267|LineageWeapons2.R97_acris_m00_wp|icon.weapon_r_dualsword_i21|-1|1520|8|1|7|3|10|8|10|0|1|1|1000|-1
30268|LineageWeapons2.R95_stanpid_m00_wp|icon.weapon_r_dualdagger_i21|-1|2050|8|1|7|10|10|15|10|0|1|1|1000|-1
30269|LineageWeapons2.R95_stanpid_m00_wp|icon.weapon_r_dualdagger_i21|-1|2050|8|1|7|10|10|15|10|0|1|1|1000|-1
30270|LineageWeapons2.R95_stanpid_m00_wp|icon.weapon_r_dualdagger_i21|-1|2050|8|1|7|10|10|15|10|0|1|1|1000|-1
30271|LineageWeapons2.R95_qutram_m00_wp|icon.weapon_r_dualblunt_i21|-1|1740|51|1|7|13|20|18|10|0|1|1|1000|-1
30272|LineageWeapons2.R95_qutram_m00_wp|icon.weapon_r_dualblunt_i21|-1|1740|51|1|7|13|20|18|10|0|1|1|1000|-1
30273|LineageWeapons2.R95_qutram_m00_wp|icon.weapon_r_dualblunt_i21|-1|1740|51|1|7|13|20|18|10|0|1|1|1000|-1
30329||icon.weapon_monster_i00|-1|300|8|1|27|6|5|3|1|0|2|2|1000|-1
30392|LineageWeapons2.R97_megerlos_m00_wp|icon.weapon_the_dagger_of_hero_i01|-1|1300|8|0|27|12|5|3|8|0|1|1|1000|1
30393|LineageWeapons2.R97_kelesis_m00_wp|icon.weapon_the_sword_of_hero_i01|-1|1300|8|0|27|1|10|1|8|0|1|1|1000|1
30394|LineageWeapons2.R97_kuhn_m00_wp|icon.weapon_the_two_handed_sword_of_hero_i01|-1|1300|8|0|7|2|10|1|8|0|1|1|1000|1
30395|LineageWeapons2.R97_trebe_m00_wp|icon.weapon_the_axe_of_hero_i01|-1|1300|51|0|27|1|20|2|8|0|1|1|1000|1
30396|LineageWeapons2.R97_transia_m00_wp|icon.weapon_the_fist_of_hero_i01|-1|1300|8|0|7|7|5|5|8|0|1|1|1000|1
30397|LineageWeapons2.R97_alacran_m00_wp|icon.weapon_the_pole_of_hero_i01|-1|1300|6|0|7|4|10|4|8|0|1|1|1000|1
30398|LineageWeapons2.R97_glarea_m00_wp|icon.weapon_the_bow_of_hero_i01|-1|1300|8|0|7|5|5|6|8|0|1|1|1000|1
30399|LineageWeapons2.R97_langel_m00_wp|icon.weapon_infinity_shooter_i01|-1|1300|8|0|7|11|5|17|8|0|1|1|1000|1
30400|LineageWeapons2.R97_PlainwarshipSword_m00_wp|icon.weapon_infinity_sword_i01|-1|1300|8|0|27|1|10|1|8|0|1|1|1000|1
30401|LineageWeapons2.R97_altarvenus_m00_drop|icon.weapon_the_mace_of_hero_i01|-1|1300|13|0|27|1|20|2|8|0|1|1|1000|1
30402|LineageWeapons2.R97_ReitermirrorCane_m00_drop|icon.weapon_the_staff_of_hero_i01|-1|1300|13|0|7|4|20|2|8|0|1|1|1000|1
30403|LineageWeapons2.R97_kelesis_m00_wp|icon.weapon_r_dualsword_i01|-1|1300|8|0|7|3|10|8|8|0|1|1|1000|1
30404|LineageWeapons2.R97_megerlos_m00_wp|icon.weapon_r_dualdagger_i01|-1|1300|8|0|7|10|10|15|8|0|1|1|1000|1
30405|LineageWeapons2.R97_trebe_m00_wp|icon.weapon_r_dualblunt_i01|-1|1300|51|0|7|13|20|18|8|0|1|1|1000|1
30440|LineageWeapons.ghost_staff_m00_wp|icon.weapon_ghost_staff_i00|-1|1000|13|1|7|4|20|2|1|0|3|3|1000|-1
30441|LineageWeapons.ghost_staff_m00_wp|icon.weapon_ghost_staff_i00|-1|0|13|0|7|4|20|2|1|0|3|3|1000|-1
30442|LineageWeapons.hoplon_m00_sh|icon.shield_hoplon_i00|-1|1340|51|1|28|0|0|0|1|0|0|0|1000|-1
30445|LineageWeapons.homunkuluss_sword_m00_wp|icon.weapon_homunkuluss_sword_i00|-1|950|48|1|27|1|10|1|2|0|3|3|1000|-1
30446|LineageWeapons.homunkuluss_sword_m00_wp|icon.weapon_homunkuluss_sword_i01|-1|950|48|1|27|1|10|1|2|0|3|3|1000|-1
30447|LineageWeapons.homunkuluss_sword_m00_wp|icon.weapon_homunkuluss_sword_i01|-1|950|48|1|27|1|10|1|2|0|3|3|1000|-1
30448|LineageWeapons.homunkuluss_sword_m00_wp|icon.weapon_homunkuluss_sword_i01|-1|950|48|1|27|1|10|1|2|0|3|3|1000|-1
30449|LineageWeapons.blood_of_saints_m00_wp|icon.weapon_blood_of_saints_i00|-1|580|8|1|27|1|10|7|1|0|2|2|1000|-1
30450|LineageWeapons.sages_staff_m00_wp|icon.weapon_sages_staff_i00|-1|1000|13|1|7|4|20|2|2|0|3|3|1000|-1
30451|LineageWeapons.sages_staff_m00_wp|icon.weapon_sages_staff_i01|-1|1000|13|1|7|4|20|2|2|0|3|3|1000|-1
30452|LineageWeapons.sages_staff_m00_wp|icon.weapon_sages_staff_i01|-1|1000|13|1|7|4|20|2|2|0|3|3|1000|-1
30453|LineageWeapons.sages_staff_m00_wp|icon.weapon_sages_staff_i01|-1|1000|13|1|7|4|20|2|2|0|3|3|1000|-1
30459|LineageWeapons.sword_of_revolution_m00_wp|icon.weapon_dual_sword_i00|-1|2360|51|1|7|3|10|8|2|0|2|2|1000|-1
30460|LineageWeapons.sword_of_revolution_m00_wp|icon.weapon_dual_sword_i00|-1|2340|51|1|7|3|10|8|2|0|3|3|1000|-1
30461|LineageWeapons.sword_of_revolution_m00_wp|icon.weapon_sword_of_revolution_i00|-1|1450|51|1|27|1|10|1|1|0|3|3|1000|-1
30463|LineageWeapons.hell_knife_m00_wp|icon.weapon_hell_knife_i00|-1|740|48|1|27|1|5|3|3|0|1|1|1000|-1
30464|LineageWeapons.hell_knife_m00_wp|icon.weapon_hell_knife_i00|-1|740|48|1|27|1|5|3|3|0|1|1|1000|-1
30465|LineageWeapons.hell_knife_m00_wp|icon.weapon_hell_knife_i00|-1|740|48|1|27|1|5|3|3|0|1|1|1000|-1
30466|LineageWeapons.hell_knife_m00_wp|icon.weapon_hell_knife_i00|-1|740|48|1|27|1|5|3|3|0|1|1|1000|-1
30467|LineageWeapons.hell_hound_m00_wp|icon.weapon_hell_hound_i00|-1|1700|8|1|7|8|10|12|3|0|2|1|1000|-1
30468|LineageWeapons.hell_hound_m00_wp|icon.weapon_hell_hound_i01|-1|1700|8|1|7|8|10|12|3|0|2|1|1000|-1
30469|LineageWeapons.hell_hound_m00_wp|icon.weapon_hell_hound_i01|-1|1700|8|1|7|8|10|12|3|0|2|1|1000|-1
30470|LineageWeapons.hell_hound_m00_wp|icon.weapon_hell_hound_i01|-1|1700|8|1|7|8|10|12|3|0|2|1|1000|-1
30471|LineageWeapons.heavy_mace_m00_wp|icon.weapon_heavy_mace_i00|-1|1800|8|1|27|1|20|2|1|0|2|2|1000|-1
30472|LineageWeapons.heavy_war_axe_m00_wp|icon.weapon_heavy_war_axe_i00|-1|1620|51|1|27|1|20|2|3|0|1|1|1000|-1
30473|LineageWeapons.heavy_war_axe_m00_wp|icon.weapon_heavy_war_axe_i00|-1|1620|51|1|27|1|20|2|3|0|1|1|1000|-1
30474|LineageWeapons.heavy_war_axe_m00_wp|icon.weapon_heavy_war_axe_i00|-1|1620|51|1|27|1|20|2|3|0|1|1|1000|-1
30475|LineageWeapons.heavy_war_axe_m00_wp|icon.weapon_heavy_war_axe_i00|-1|1620|51|1|27|1|20|2|3|0|1|1|1000|-1
30476|LineageWeapons.heavy_sword_m00_wp|icon.weapon_heavy_sword_i00|-1|1520|8|1|7|2|10|1|1|0|2|2|1000|-1
30477|LineageWeapons.heavy_bone_club_m00_wp|icon.weapon_heavy_bone_club_i00|-1|1730|14|1|27|1|20|2|1|0|3|3|1000|-1
30478|LineageWeapons.heavy_doom_hammer_m00_wp|icon.weapon_heavy_doom_hammer_i00|-1|1020|51|1|27|2|20|2|2|0|2|2|1000|-1
30479|LineageWeapons.heavy_doom_hammer_m00_wp|icon.weapon_heavy_doom_hammer_i01|-1|1020|51|1|7|2|20|2|2|0|2|2|1000|-1
30480|LineageWeapons.heavy_doom_hammer_m00_wp|icon.weapon_heavy_doom_hammer_i01|-1|1020|51|1|7|2|20|2|2|0|2|2|1000|-1
30481|LineageWeapons.heavy_doom_hammer_m00_wp|icon.weapon_heavy_doom_hammer_i01|-1|1020|51|1|7|2|20|2|2|0|2|2|1000|-1
30482|LineageWeapons.heavy_doom_axe_m00_wp|icon.weapon_heavy_doom_axe_i00|-1|1010|51|1|7|4|20|2|2|0|2|2|1000|-1
30483|LineageWeapons.heavy_doom_axe_m00_wp|icon.weapon_heavy_doom_axe_i01|-1|1010|51|1|7|4|20|2|2|0|2|2|1000|-1
30484|LineageWeapons.heavy_doom_axe_m00_wp|icon.weapon_heavy_doom_axe_i01|-1|1010|51|1|7|4|20|2|2|0|2|2|1000|-1
30485|LineageWeapons.heavy_doom_axe_m00_wp|icon.weapon_heavy_doom_axe_i01|-1|1010|51|1|7|4|20|2|2|0|2|2|1000|-1
30486|LineageWeapons.heavens_divider_m00_wp|icon.weapon_heavens_divider_i00|-1|1380|47|1|7|2|10|1|5|0|1|1|1000|-1
30487|LineageWeapons.heavens_divider_m00_wp|icon.weapon_heavens_divider_i00|-1|1380|47|1|7|2|10|1|5|0|1|1|1000|-1
30488|LineageWeapons.heavens_divider_m00_wp|icon.weapon_heavens_divider_i00|-1|1380|47|1|7|2|10|1|5|0|1|1|1000|-1
30489|LineageWeapons.heavens_divider_m00_wp|icon.weapon_heavens_divider_i00|-1|1380|47|1|7|2|10|1|5|0|1|1|1000|-1
30490|LineageWeapons.hunting_gun_m00_wp|icon.weapon_hunting_gun_i00|-1|1870|8|1|7|8|10|12|1|0|3|2|1000|-1
30491|LineageWeapons.tulwar_m00_wp|icon.weapon_tulwar_i00|-1|2060|8|1|7|2|15|13|1|0|2|2|1000|-1
30494|LineageWeapons.halbard_m00_wp|icon.weapon_halbard_i00|-1|1900|1|1|7|4|10|4|4|0|1|1|1000|-1
30495|LineageWeapons.halbard_m00_wp|icon.weapon_halbard_i00|-1|1900|1|1|7|4|10|4|4|0|1|1|1000|-1
30496|LineageWeapons.halbard_m00_wp|icon.weapon_halbard_i00|-1|1900|1|1|7|4|10|4|4|0|1|1|1000|-1
30497|LineageWeapons.halbard_m00_wp|icon.weapon_halbard_i00|-1|1900|1|1|7|4|10|4|4|0|1|1|1000|-1
30498|LineageWeapons.hand_axe_m00_wp|icon.weapon_hand_axe_i00|-1|1820|8|1|27|1|20|2|1|0|2|2|1000|-1
